04.10.2016 12:44:42.625;	14946;	-1
04.10.2016 12:44:42.626;	14946;	8
04.10.2016 12:44:42.629;	14945;	-1
04.10.2016 12:44:42.630;	14946;	5
04.10.2016 12:44:42.631;	14946;	5
04.10.2016 12:44:42.632;	14946;	3
04.10.2016 12:44:42.634;	14946;	-2
04.10.2016 12:44:42.634;	14946;	-5
04.10.2016 12:44:42.634;	14946;	-1
04.10.2016 12:44:42.637;	14946;	-5
04.10.2016 12:44:42.643;	14947;	4
04.10.2016 12:44:42.652;	14947;	4
04.10.2016 12:44:42.655;	14945;	-5
04.10.2016 12:44:42.655;	14945;	-5
04.10.2016 12:44:42.672;	14946;	4
04.10.2016 12:44:42.672;	14944;	-7
04.10.2016 12:44:42.672;	14944;	-6
04.10.2016 12:44:43.078;	14943;	-2
04.10.2016 12:44:43.079;	14943;	-2
04.10.2016 12:44:43.196;	14943;	-1
04.10.2016 12:44:43.196;	14943;	-1
04.10.2016 12:44:43.196;	14943;	-1
04.10.2016 12:44:43.196;	14943;	-1
04.10.2016 12:44:43.196;	14943;	-1
04.10.2016 12:44:43.196;	14943;	-10
04.10.2016 12:44:43.196;	14943;	-5
04.10.2016 12:44:43.196;	14943;	-5
04.10.2016 12:44:43.196;	14943;	-1
04.10.2016 12:44:43.196;	14943;	-1
04.10.2016 12:44:43.196;	14943;	-1
04.10.2016 12:44:43.215;	14945;	8
04.10.2016 12:44:43.372;	14942;	-1
04.10.2016 12:44:43.430;	14942;	-1
04.10.2016 12:44:43.477;	14942;	-3
04.10.2016 12:44:43.555;	14942;	-20
04.10.2016 12:44:43.590;	14944;	12
04.10.2016 12:44:43.661;	14943;	-1
04.10.2016 12:44:43.844;	14942;	-1
04.10.2016 12:44:44.179;	14942;	-2
04.10.2016 12:44:44.279;	14942;	-1
04.10.2016 12:44:44.279;	14942;	-9
04.10.2016 12:44:45.499;	14945;	2
04.10.2016 12:44:45.499;	14945;	3
04.10.2016 12:44:45.500;	14945;	5
04.10.2016 12:44:45.501;	14945;	2
04.10.2016 12:44:45.501;	14945;	2
04.10.2016 12:44:45.501;	14945;	1
04.10.2016 12:44:45.516;	14946;	8
04.10.2016 12:44:45.656;	14946;	1
04.10.2016 12:44:46.305;	14943;	-12
04.10.2016 12:44:47.498;	14943;	-1
04.10.2016 12:44:47.560;	14943;	-3
04.10.2016 12:44:48.748;	14943;	-1
04.10.2016 12:44:48.810;	14943;	-1
04.10.2016 12:44:48.912;	14945;	5
04.10.2016 12:44:48.912;	14945;	5
04.10.2016 12:44:48.919;	14945;	8
04.10.2016 12:44:48.935;	14943;	-1
04.10.2016 12:44:48.969;	14946;	1
04.10.2016 12:44:49.747;	14943;	-1
04.10.2016 12:44:51.372;	14943;	-1
04.10.2016 12:44:51.872;	14944;	-1
04.10.2016 12:44:51.872;	14944;	-1
04.10.2016 12:44:51.934;	14943;	-1
04.10.2016 12:44:51.934;	14943;	-1
04.10.2016 12:44:51.936;	14943;	-1
04.10.2016 12:44:52.202;	14946;	1
04.10.2016 12:44:52.328;	14944;	-1
04.10.2016 12:44:52.328;	14943;	-10
04.10.2016 12:44:52.555;	14943;	-1
04.10.2016 12:44:52.852;	14943;	-1
04.10.2016 12:44:53.777;	14943;	-1
04.10.2016 12:44:54.101;	14943;	-1
04.10.2016 12:44:55.485;	14943;	-1
04.10.2016 12:44:56.295;	14943;	-19
04.10.2016 12:44:56.295;	14943;	-1
04.10.2016 12:44:56.304;	14944;	42
04.10.2016 12:44:57.891;	14942;	-5
04.10.2016 12:44:58.576;	14942;	-10
04.10.2016 12:44:58.576;	14942;	-1
04.10.2016 12:44:58.576;	14942;	-2
04.10.2016 12:44:58.576;	14942;	-2
04.10.2016 12:44:58.576;	14942;	-5
04.10.2016 12:44:58.596;	14943;	4
04.10.2016 12:44:58.748;	14941;	-5
04.10.2016 12:44:58.748;	14941;	-1
04.10.2016 12:44:58.748;	14941;	-4
04.10.2016 12:44:58.868;	14941;	-1
04.10.2016 12:44:59.279;	14941;	-2
04.10.2016 12:44:59.523;	14941;	-1
04.10.2016 12:44:59.606;	14941;	-1
04.10.2016 12:44:59.667;	14941;	-1
04.10.2016 12:44:59.990;	14944;	6
04.10.2016 12:44:59.990;	14944;	2
04.10.2016 12:44:59.991;	14944;	4
04.10.2016 12:44:59.992;	14944;	6
04.10.2016 12:44:59.992;	14945;	6
04.10.2016 12:45:00.071;	14945;	1
04.10.2016 12:45:00.157;	14945;	1
04.10.2016 12:45:00.526;	14941;	-1
04.10.2016 12:45:00.526;	14941;	-1
04.10.2016 12:45:00.526;	14941;	-2
04.10.2016 12:45:01.187;	14943;	8
04.10.2016 12:45:01.187;	14943;	8
04.10.2016 12:45:01.200;	14943;	1
04.10.2016 12:45:02.007;	14942;	1
04.10.2016 12:45:02.012;	14944;	1
04.10.2016 12:45:02.012;	14944;	1
04.10.2016 12:45:02.121;	14942;	1
04.10.2016 12:45:02.715;	14941;	-5
04.10.2016 12:45:02.715;	14941;	-5
04.10.2016 12:45:07.281;	14941;	-2
04.10.2016 12:45:07.543;	14943;	3
04.10.2016 12:45:07.543;	14943;	5
04.10.2016 12:45:07.545;	14943;	8
04.10.2016 12:45:07.723;	14943;	4
04.10.2016 12:45:07.724;	14943;	4
04.10.2016 12:45:07.930;	14942;	-1
04.10.2016 12:45:07.930;	14941;	-2
04.10.2016 12:45:08.236;	14944;	4
04.10.2016 12:45:08.240;	14944;	4
04.10.2016 12:45:10.135;	14944;	10
04.10.2016 12:45:10.135;	14944;	12
04.10.2016 12:45:10.323;	14944;	-9
04.10.2016 12:45:10.437;	14945;	1
04.10.2016 12:45:10.437;	14945;	1
04.10.2016 12:45:10.437;	14945;	2
04.10.2016 12:45:10.486;	14946;	1
04.10.2016 12:45:10.486;	14946;	1
04.10.2016 12:45:10.486;	14946;	15
04.10.2016 12:45:10.486;	14946;	25
04.10.2016 12:45:10.507;	14945;	2
04.10.2016 12:45:10.510;	14946;	10
04.10.2016 12:45:10.512;	14947;	10
04.10.2016 12:45:10.516;	14948;	20
04.10.2016 12:45:10.516;	14948;	10
04.10.2016 12:45:10.516;	14948;	2
04.10.2016 12:45:10.524;	14949;	24
04.10.2016 12:45:10.524;	14949;	3
04.10.2016 12:45:10.524;	14949;	10
04.10.2016 12:45:10.524;	14949;	10
04.10.2016 12:45:10.547;	14949;	-1
04.10.2016 12:45:10.570;	14951;	8
04.10.2016 12:45:10.570;	14951;	10
04.10.2016 12:45:14.767;	14949;	-2
04.10.2016 12:45:14.767;	14949;	-15
04.10.2016 12:45:14.767;	14948;	-5
04.10.2016 12:45:14.777;	14947;	-1
04.10.2016 12:45:15.846;	14948;	1
04.10.2016 12:45:16.455;	14948;	21
04.10.2016 12:45:16.826;	14945;	-9
04.10.2016 12:45:19.808;	14945;	-1
04.10.2016 12:45:19.808;	14945;	-3
04.10.2016 12:45:19.808;	14945;	-1
04.10.2016 12:45:19.811;	14945;	-1
04.10.2016 12:45:20.204;	14947;	2
04.10.2016 12:45:21.622;	14947;	5
04.10.2016 12:45:23.704;	14947;	1
04.10.2016 12:45:23.786;	14947;	10
04.10.2016 12:45:23.981;	14947;	7
04.10.2016 12:45:23.981;	14947;	2
04.10.2016 12:45:23.981;	14947;	1
04.10.2016 12:45:24.535;	14947;	9
04.10.2016 12:45:24.535;	14948;	1
04.10.2016 12:45:24.704;	14948;	1
04.10.2016 12:45:24.704;	14948;	9
04.10.2016 12:45:24.845;	14948;	1
04.10.2016 12:45:24.875;	14949;	10
04.10.2016 12:45:25.043;	14949;	1
04.10.2016 12:45:25.043;	14949;	3
04.10.2016 12:45:25.043;	14949;	3
04.10.2016 12:45:25.043;	14949;	1
04.10.2016 12:45:25.043;	14949;	1
04.10.2016 12:45:25.043;	14949;	1
04.10.2016 12:45:25.248;	14949;	10
04.10.2016 12:45:28.666;	14945;	-3
04.10.2016 12:45:28.666;	14945;	-22
04.10.2016 12:45:28.686;	14944;	-1
04.10.2016 12:45:28.686;	14944;	-1
04.10.2016 12:45:35.018;	14944;	-2
04.10.2016 12:45:38.877;	14946;	2
04.10.2016 12:45:38.880;	14946;	-2
04.10.2016 12:45:38.880;	14946;	-1
04.10.2016 12:45:38.897;	14945;	3
04.10.2016 12:45:39.040;	14947;	25
04.10.2016 12:45:39.040;	14948;	3
04.10.2016 12:45:39.040;	14948;	2
04.10.2016 12:45:40.127;	14949;	5
04.10.2016 12:45:41.377;	14949;	5
04.10.2016 12:45:43.351;	14946;	-2
04.10.2016 12:45:43.351;	14945;	-2
04.10.2016 12:45:43.351;	14945;	-3
04.10.2016 12:45:43.351;	14945;	-13
04.10.2016 12:45:46.180;	14945;	-2
04.10.2016 12:45:47.952;	14949;	1
04.10.2016 12:45:49.357;	14947;	-1
04.10.2016 12:45:49.357;	14947;	-1
04.10.2016 12:45:49.357;	14946;	-2
04.10.2016 12:45:49.804;	14949;	1
04.10.2016 12:45:51.580;	14949;	8
04.10.2016 12:45:51.580;	14949;	1
04.10.2016 12:45:51.580;	14949;	2
04.10.2016 12:45:52.981;	14950;	1
04.10.2016 12:45:52.981;	14950;	2
04.10.2016 12:45:53.398;	14950;	2
04.10.2016 12:45:53.398;	14951;	18
04.10.2016 12:45:53.858;	14950;	2
04.10.2016 12:45:53.863;	14950;	-2
04.10.2016 12:45:53.864;	14950;	-1
04.10.2016 12:45:53.864;	14950;	-4
04.10.2016 12:45:53.866;	14950;	-1
04.10.2016 12:45:53.867;	14950;	-7
04.10.2016 12:45:53.868;	14949;	-4
04.10.2016 12:45:53.868;	14949;	-5
04.10.2016 12:45:53.869;	14949;	2
04.10.2016 12:45:57.028;	14949;	1
04.10.2016 12:45:57.438;	14947;	-7
04.10.2016 12:45:58.233;	14949;	2
04.10.2016 12:45:58.882;	14948;	-2
04.10.2016 12:45:58.882;	14948;	-3
04.10.2016 12:45:58.882;	14947;	-8
04.10.2016 12:45:58.882;	14947;	-1
04.10.2016 12:45:58.882;	14947;	-2
04.10.2016 12:45:58.882;	14947;	-25
04.10.2016 12:45:58.882;	14947;	-10
04.10.2016 12:45:58.882;	14947;	-3
04.10.2016 12:45:58.882;	14946;	-8
04.10.2016 12:45:58.882;	14946;	-10
04.10.2016 12:45:58.882;	14946;	-8
04.10.2016 12:45:58.882;	14946;	-3
04.10.2016 12:45:58.882;	14946;	-10
04.10.2016 12:45:58.882;	14946;	-2
04.10.2016 12:45:58.882;	14945;	-3
04.10.2016 12:45:58.882;	14945;	-25
04.10.2016 12:45:58.882;	14945;	-10
04.10.2016 12:45:58.882;	14945;	-1
04.10.2016 12:45:58.882;	14945;	-10
04.10.2016 12:45:58.882;	14944;	-3
04.10.2016 12:45:58.882;	14944;	-5
04.10.2016 12:45:58.882;	14944;	-3
04.10.2016 12:45:58.882;	14944;	-10
04.10.2016 12:45:58.882;	14944;	-3
04.10.2016 12:45:58.882;	14944;	-10
04.10.2016 12:45:58.882;	14944;	-8
04.10.2016 12:45:58.882;	14944;	-7
04.10.2016 12:45:58.882;	14943;	-3
04.10.2016 12:45:58.882;	14943;	-10
04.10.2016 12:45:58.882;	14943;	-25
04.10.2016 12:45:58.882;	14943;	-10
04.10.2016 12:45:58.882;	14943;	-1
04.10.2016 12:45:58.882;	14943;	-2
04.10.2016 12:45:58.882;	14942;	-3
04.10.2016 12:45:58.882;	14942;	-8
04.10.2016 12:45:58.882;	14942;	-10
04.10.2016 12:45:58.882;	14942;	-5
04.10.2016 12:45:58.882;	14942;	-10
04.10.2016 12:45:58.882;	14942;	-2
04.10.2016 12:45:58.882;	14942;	-2
04.10.2016 12:45:58.882;	14941;	-5
04.10.2016 12:45:58.882;	14941;	-25
04.10.2016 12:45:58.882;	14941;	-3
04.10.2016 12:45:58.882;	14941;	-15
04.10.2016 12:45:58.882;	14941;	-10
04.10.2016 12:45:58.882;	14941;	-10
04.10.2016 12:45:58.882;	14941;	-1
04.10.2016 12:45:58.882;	14940;	-5
04.10.2016 12:45:58.882;	14940;	-5
04.10.2016 12:45:58.882;	14940;	-5
04.10.2016 12:45:58.882;	14940;	-5
04.10.2016 12:45:58.882;	14940;	-5
04.10.2016 12:45:58.882;	14940;	-3
04.10.2016 12:45:58.882;	14940;	-5
04.10.2016 12:45:58.882;	14940;	-1
04.10.2016 12:45:58.882;	14940;	-10
04.10.2016 12:45:58.882;	14940;	-10
04.10.2016 12:45:58.882;	14940;	-2
04.10.2016 12:45:58.882;	14940;	-1
04.10.2016 12:45:58.882;	14940;	-80
04.10.2016 12:45:58.882;	14940;	-10
04.10.2016 12:45:58.888;	14946;	-15
04.10.2016 12:45:58.888;	14942;	-8
04.10.2016 12:45:58.888;	14942;	-11
04.10.2016 12:45:58.890;	14945;	-10
04.10.2016 12:45:58.891;	14944;	-6
04.10.2016 12:45:58.892;	14944;	-4
04.10.2016 12:45:58.892;	14943;	-5
04.10.2016 12:45:58.897;	14942;	-2
04.10.2016 12:45:58.901;	14943;	2
04.10.2016 12:45:58.902;	14943;	2
04.10.2016 12:45:58.906;	14943;	1
04.10.2016 12:45:59.111;	14942;	10
04.10.2016 12:45:59.111;	14942;	2
04.10.2016 12:45:59.117;	14942;	10
04.10.2016 12:45:59.196;	14941;	-1
04.10.2016 12:45:59.856;	14941;	-1
04.10.2016 12:46:00.503;	14943;	10
04.10.2016 12:46:00.507;	14943;	-5
04.10.2016 12:46:00.982;	14942;	-5
04.10.2016 12:46:00.984;	14942;	-10
04.10.2016 12:46:00.989;	14942;	-7
04.10.2016 12:46:01.919;	14943;	1
04.10.2016 12:46:03.398;	14941;	-1
04.10.2016 12:46:04.968;	14940;	-1
04.10.2016 12:46:04.972;	14940;	-2
04.10.2016 12:46:07.855;	14942;	-1
04.10.2016 12:46:08.897;	14941;	-1
04.10.2016 12:46:17.275;	14943;	-1
04.10.2016 12:46:18.300;	14945;	10
04.10.2016 12:46:18.304;	14945;	-4
04.10.2016 12:46:18.304;	14945;	-1
04.10.2016 12:46:21.929;	14946;	2
04.10.2016 12:46:23.413;	14943;	-14
04.10.2016 12:46:23.413;	14943;	-1
04.10.2016 12:46:23.413;	14942;	-1
04.10.2016 12:46:23.413;	14942;	-4
04.10.2016 12:46:29.674;	14941;	-2
04.10.2016 12:46:29.674;	14941;	-1
04.10.2016 12:46:30.403;	14939;	-5
04.10.2016 12:46:30.403;	14939;	-3
04.10.2016 12:46:30.424;	14939;	-2
04.10.2016 12:46:30.824;	14939;	-4
04.10.2016 12:46:33.053;	14940;	1
04.10.2016 12:46:33.053;	14941;	1
04.10.2016 12:46:33.053;	14941;	1
04.10.2016 12:46:34.177;	14939;	-1
04.10.2016 12:46:34.177;	14939;	-1
04.10.2016 12:46:34.177;	14939;	-1
04.10.2016 12:46:34.177;	14939;	-1
04.10.2016 12:46:34.177;	14939;	-1
04.10.2016 12:46:34.177;	14939;	-5
04.10.2016 12:46:34.177;	14938;	-1
04.10.2016 12:46:34.177;	14938;	-1
04.10.2016 12:46:34.177;	14938;	-10
04.10.2016 12:46:34.177;	14938;	-1
04.10.2016 12:46:34.177;	14938;	-1
04.10.2016 12:46:34.177;	14938;	-5
04.10.2016 12:46:34.177;	14938;	-1
04.10.2016 12:46:34.177;	14938;	-8
04.10.2016 12:46:34.177;	14937;	-5
04.10.2016 12:46:34.177;	14937;	-1
04.10.2016 12:46:34.177;	14937;	-3
04.10.2016 12:46:34.177;	14937;	-10
04.10.2016 12:46:34.177;	14937;	-4
04.10.2016 12:46:34.177;	14937;	-10
04.10.2016 12:46:34.177;	14937;	-2
04.10.2016 12:46:34.182;	14937;	2
04.10.2016 12:46:34.186;	14937;	-5
04.10.2016 12:46:34.186;	14937;	-2
04.10.2016 12:46:34.186;	14936;	-5
04.10.2016 12:46:34.602;	14936;	-4
04.10.2016 12:46:34.639;	14936;	-1
04.10.2016 12:46:34.779;	14936;	-8
04.10.2016 12:46:34.779;	14936;	-15
04.10.2016 12:46:34.779;	14936;	-15
04.10.2016 12:46:34.780;	14936;	5
04.10.2016 12:46:34.781;	14936;	5
04.10.2016 12:46:34.781;	14935;	-1
04.10.2016 12:46:34.781;	14935;	-5
04.10.2016 12:46:34.781;	14935;	-1
04.10.2016 12:46:34.781;	14935;	-1
04.10.2016 12:46:34.781;	14935;	-1
04.10.2016 12:46:34.781;	14935;	-10
04.10.2016 12:46:34.781;	14935;	-1
04.10.2016 12:46:34.781;	14935;	-1
04.10.2016 12:46:34.781;	14935;	-7
04.10.2016 12:46:34.781;	14937;	5
04.10.2016 12:46:34.782;	14937;	1
04.10.2016 12:46:34.784;	14936;	10
04.10.2016 12:46:34.785;	14936;	1
04.10.2016 12:46:34.786;	14936;	1
04.10.2016 12:46:34.789;	14937;	3
04.10.2016 12:46:34.956;	14934;	-2
04.10.2016 12:46:35.789;	14936;	-4
04.10.2016 12:46:35.789;	14935;	-3
04.10.2016 12:46:36.393;	14936;	-2
04.10.2016 12:46:37.778;	14938;	1
04.10.2016 12:46:39.004;	14938;	1
04.10.2016 12:46:39.055;	14938;	8
04.10.2016 12:46:39.055;	14938;	2
04.10.2016 12:46:40.049;	14936;	-4
04.10.2016 12:46:40.049;	14935;	-1
04.10.2016 12:46:40.129;	14938;	1
04.10.2016 12:46:40.282;	14936;	1
04.10.2016 12:46:40.731;	14935;	-1
04.10.2016 12:46:41.411;	14938;	1
04.10.2016 12:46:42.676;	14938;	1
04.10.2016 12:46:43.058;	14935;	-1
04.10.2016 12:46:43.215;	14938;	1
04.10.2016 12:46:43.879;	14938;	1
04.10.2016 12:46:47.761;	14938;	1
04.10.2016 12:46:51.649;	14938;	2
04.10.2016 12:46:51.649;	14938;	1
04.10.2016 12:46:51.649;	14939;	5
04.10.2016 12:46:51.650;	14939;	4
04.10.2016 12:46:51.664;	14939;	1
04.10.2016 12:46:52.121;	14939;	1
04.10.2016 12:46:53.901;	14935;	-4
04.10.2016 12:46:55.498;	14935;	-1
04.10.2016 12:46:56.012;	14939;	1
04.10.2016 12:46:57.835;	14935;	-14
04.10.2016 12:46:57.835;	14935;	-3
04.10.2016 12:46:57.835;	14935;	-2
04.10.2016 12:46:57.835;	14934;	-1
04.10.2016 12:46:59.127;	14935;	-3
04.10.2016 12:47:00.431;	14939;	2
04.10.2016 12:47:00.431;	14939;	2
04.10.2016 12:47:00.432;	14939;	4
04.10.2016 12:47:00.531;	14935;	-2
04.10.2016 12:47:04.594;	14938;	8
04.10.2016 12:47:04.595;	14938;	2
04.10.2016 12:47:04.597;	14937;	2
04.10.2016 12:47:04.603;	14939;	6
04.10.2016 12:47:04.604;	14939;	2
04.10.2016 12:47:05.074;	14939;	1
04.10.2016 12:47:14.173;	14939;	4
04.10.2016 12:47:14.173;	14939;	2
04.10.2016 12:47:14.173;	14939;	1
04.10.2016 12:47:14.442;	14938;	-1
04.10.2016 12:47:14.559;	14940;	1
04.10.2016 12:47:15.153;	14940;	1
04.10.2016 12:47:15.845;	14940;	4
04.10.2016 12:47:15.845;	14940;	20
04.10.2016 12:47:15.845;	14941;	1
04.10.2016 12:47:17.012;	14941;	1
04.10.2016 12:47:18.514;	14937;	-8
04.10.2016 12:47:18.514;	14937;	-2
04.10.2016 12:47:18.514;	14937;	-3
04.10.2016 12:47:18.578;	14937;	-1
04.10.2016 12:47:18.578;	14936;	-1
04.10.2016 12:47:18.652;	14940;	2
04.10.2016 12:47:19.236;	14940;	1
04.10.2016 12:47:21.003;	14937;	-1
04.10.2016 12:47:21.267;	14937;	-3
04.10.2016 12:47:21.339;	14937;	-2
04.10.2016 12:47:21.632;	14940;	4
04.10.2016 12:47:21.634;	14940;	4
04.10.2016 12:47:24.089;	14940;	2
04.10.2016 12:47:24.089;	14940;	6
04.10.2016 12:47:24.089;	14940;	4
04.10.2016 12:47:24.091;	14940;	1
04.10.2016 12:47:31.081;	14936;	-1
04.10.2016 12:47:31.746;	14936;	-1
04.10.2016 12:47:31.900;	14936;	-1
04.10.2016 12:47:33.228;	14939;	1
04.10.2016 12:47:52.803;	14940;	1
04.10.2016 12:47:53.209;	14940;	1
04.10.2016 12:47:53.209;	14941;	1
04.10.2016 12:47:53.209;	14941;	10
04.10.2016 12:47:53.209;	14941;	8
04.10.2016 12:47:57.351;	14941;	17
04.10.2016 12:47:57.368;	14942;	2
04.10.2016 12:47:59.192;	14941;	-1
04.10.2016 12:47:59.192;	14939;	-2
04.10.2016 12:47:59.192;	14939;	-1
04.10.2016 12:47:59.193;	14939;	-14
04.10.2016 12:47:59.193;	14938;	-1
04.10.2016 12:47:59.193;	14938;	-1
04.10.2016 12:47:59.193;	14938;	-10
04.10.2016 12:47:59.193;	14938;	-3
04.10.2016 12:47:59.193;	14938;	-8
04.10.2016 12:47:59.198;	14937;	-1
04.10.2016 12:47:59.198;	14937;	-11
04.10.2016 12:47:59.201;	14939;	5
04.10.2016 12:47:59.202;	14939;	5
04.10.2016 12:47:59.203;	14939;	5
04.10.2016 12:47:59.204;	14939;	4
04.10.2016 12:47:59.204;	14937;	-15
04.10.2016 12:47:59.206;	14939;	5
04.10.2016 12:47:59.208;	14937;	-1
04.10.2016 12:47:59.210;	14937;	-1
04.10.2016 12:47:59.261;	14937;	-1
04.10.2016 12:48:00.951;	14939;	1
04.10.2016 12:48:00.951;	14939;	2
04.10.2016 12:48:00.951;	14939;	1
04.10.2016 12:48:00.952;	14939;	4
04.10.2016 12:48:02.107;	14938;	-1
04.10.2016 12:48:06.443;	14938;	1
04.10.2016 12:48:10.225;	14937;	-1
04.10.2016 12:48:13.370;	14937;	-1
04.10.2016 12:48:23.663;	14938;	1
04.10.2016 12:48:24.204;	14937;	-19
04.10.2016 12:48:24.204;	14937;	-1
04.10.2016 12:48:24.204;	14936;	-2
04.10.2016 12:48:24.204;	14936;	-1
04.10.2016 12:48:24.204;	14936;	-5
04.10.2016 12:48:24.204;	14935;	-3
04.10.2016 12:48:24.204;	14935;	-2
04.10.2016 12:48:24.208;	14935;	-1
04.10.2016 12:48:24.208;	14936;	2
04.10.2016 12:48:24.209;	14936;	1
04.10.2016 12:48:24.211;	14936;	1
04.10.2016 12:48:24.256;	14934;	-2
04.10.2016 12:48:24.563;	14934;	-1
04.10.2016 12:48:24.850;	14936;	10
04.10.2016 12:48:25.068;	14936;	6
04.10.2016 12:48:25.068;	14936;	4
04.10.2016 12:48:25.397;	14936;	6
04.10.2016 12:48:25.397;	14936;	2
04.10.2016 12:48:25.397;	14936;	2
04.10.2016 12:48:26.074;	14934;	-6
04.10.2016 12:48:26.074;	14934;	-5
04.10.2016 12:48:26.074;	14934;	-4
04.10.2016 12:48:28.147;	14936;	8
04.10.2016 12:48:28.147;	14936;	2
04.10.2016 12:48:28.147;	14936;	10
04.10.2016 12:48:29.506;	14936;	2
04.10.2016 12:48:29.506;	14936;	2
04.10.2016 12:48:29.506;	14936;	6
04.10.2016 12:48:29.647;	14936;	4
04.10.2016 12:48:29.651;	14936;	-6
04.10.2016 12:48:29.658;	14935;	2
04.10.2016 12:48:29.658;	14935;	1
04.10.2016 12:48:29.661;	14935;	2
04.10.2016 12:48:29.661;	14935;	1
04.10.2016 12:48:29.663;	14936;	2
04.10.2016 12:48:29.671;	14936;	-8
04.10.2016 12:48:30.127;	14934;	-1
04.10.2016 12:48:30.906;	14936;	2
04.10.2016 12:48:31.095;	14937;	2
04.10.2016 12:48:31.144;	14937;	2
04.10.2016 12:48:33.001;	14938;	5
04.10.2016 12:48:33.115;	14936;	-20
04.10.2016 12:48:34.777;	14936;	-1
04.10.2016 12:48:39.964;	14937;	10
04.10.2016 12:48:39.965;	14938;	1
04.10.2016 12:48:39.966;	14938;	-1
04.10.2016 12:48:41.734;	14937;	-4
04.10.2016 12:48:42.468;	14937;	-4
04.10.2016 12:48:47.785;	14935;	-2
04.10.2016 12:48:51.932;	14938;	1
04.10.2016 12:48:51.932;	14938;	1
04.10.2016 12:48:51.932;	14938;	3
04.10.2016 12:48:52.512;	14938;	7
04.10.2016 12:48:52.512;	14939;	3
04.10.2016 12:48:54.941;	14939;	10
04.10.2016 12:48:58.491;	14939;	10
04.10.2016 12:49:07.360;	14936;	-2
04.10.2016 12:49:08.079;	14938;	-2
04.10.2016 12:49:10.232;	14939;	1
04.10.2016 12:49:10.232;	14940;	4
04.10.2016 12:49:12.843;	14940;	5
04.10.2016 12:49:14.073;	14938;	-37
04.10.2016 12:49:14.077;	14938;	-16
04.10.2016 12:49:18.627;	14938;	-2
04.10.2016 12:49:18.627;	14938;	-1
04.10.2016 12:49:21.025;	14940;	1
04.10.2016 12:49:21.033;	14940;	1
04.10.2016 12:49:21.036;	14941;	16
04.10.2016 12:49:21.039;	14941;	3
04.10.2016 12:49:21.051;	14940;	2
04.10.2016 12:49:23.098;	14943;	5
04.10.2016 12:49:23.427;	14942;	-1
04.10.2016 12:49:23.805;	14944;	2
04.10.2016 12:49:23.806;	14944;	3
04.10.2016 12:49:23.806;	14944;	1
04.10.2016 12:49:23.806;	14944;	1
04.10.2016 12:49:23.806;	14945;	3
04.10.2016 12:49:23.985;	14946;	1
04.10.2016 12:49:24.171;	14946;	1
04.10.2016 12:49:24.882;	14946;	21
04.10.2016 12:49:24.882;	14947;	3
04.10.2016 12:49:24.978;	14946;	4
04.10.2016 12:49:24.994;	14946;	1
04.10.2016 12:49:25.261;	14946;	14
04.10.2016 12:49:25.618;	14946;	1
04.10.2016 12:49:26.664;	14946;	1
04.10.2016 12:49:27.743;	14946;	1
04.10.2016 12:49:28.336;	14946;	2
04.10.2016 12:49:28.807;	14946;	1
04.10.2016 12:49:29.524;	14946;	2
04.10.2016 12:49:29.960;	14946;	1
04.10.2016 12:49:30.959;	14946;	1
04.10.2016 12:49:31.991;	14946;	1
04.10.2016 12:49:32.584;	14946;	5
04.10.2016 12:49:32.584;	14946;	20
04.10.2016 12:49:32.584;	14947;	2
04.10.2016 12:49:32.584;	14947;	1
04.10.2016 12:49:32.584;	14947;	1
04.10.2016 12:49:32.584;	14947;	10
04.10.2016 12:49:32.584;	14947;	10
04.10.2016 12:49:32.587;	14947;	-71
04.10.2016 12:49:32.587;	14947;	-5
04.10.2016 12:49:32.588;	14947;	-2
04.10.2016 12:49:32.588;	14947;	-2
04.10.2016 12:49:32.591;	14947;	-7
04.10.2016 12:49:32.591;	14947;	-3
04.10.2016 12:49:32.591;	14947;	-1
04.10.2016 12:49:32.594;	14947;	-10
04.10.2016 12:49:32.663;	14948;	3
04.10.2016 12:49:32.677;	14948;	1
04.10.2016 12:49:33.055;	14948;	1
04.10.2016 12:49:33.102;	14948;	1
04.10.2016 12:49:34.083;	14948;	1
04.10.2016 12:49:34.218;	14948;	4
04.10.2016 12:49:35.841;	14948;	14
04.10.2016 12:49:35.841;	14948;	5
04.10.2016 12:49:35.841;	14948;	1
04.10.2016 12:49:35.841;	14949;	1
04.10.2016 12:49:35.841;	14949;	7
04.10.2016 12:49:38.884;	14948;	1
04.10.2016 12:49:38.884;	14949;	3
04.10.2016 12:49:38.884;	14949;	5
04.10.2016 12:49:38.884;	14949;	10
04.10.2016 12:49:38.884;	14949;	9
04.10.2016 12:49:40.289;	14949;	1
04.10.2016 12:49:40.679;	14950;	1
04.10.2016 12:49:42.068;	14950;	50
04.10.2016 12:49:46.765;	14948;	-1
04.10.2016 12:49:47.243;	14950;	11
04.10.2016 12:49:48.876;	14949;	1
04.10.2016 12:49:49.494;	14949;	15
04.10.2016 12:49:50.064;	14947;	-1
04.10.2016 12:50:01.918;	14946;	-2
04.10.2016 12:50:08.589;	14944;	-3
04.10.2016 12:50:08.958;	14947;	3
04.10.2016 12:50:09.201;	14947;	1
04.10.2016 12:50:16.240;	14944;	-2
04.10.2016 12:50:16.240;	14944;	-1
04.10.2016 12:50:16.240;	14944;	-1
04.10.2016 12:50:16.240;	14944;	-1
04.10.2016 12:50:16.240;	14944;	-1
